編號,村里別,地址,建築物名稱,類別,地下樓層數,可容納人數,電腦編號,緯經度,備註,placemark_address
1283.0,卦山里,彰化縣彰化市卦山里公園路1段237巷5弄1-4號,雲雀山莊,地下室,1.0,1219.0,JMA01529,24.075918430269287，120.55131803284078,,彰化縣彰化市卦山里公園路1段237巷5弄1-4號
1284.0,卦山里,彰化縣彰化市卦山里中山路2段500號,縣議會,地下室,1.0,133.0,JMA02253,24.07887326615497，120.54612466167639,,彰化縣彰化市卦山里中山路2段500號
1285.0,東興里,彰化縣彰化市東興里公園路1段258巷8號,尚極品公寓大廈,地下室,1.0,3348.0,JMA01542,24.074700144618408，120.55162203893366,,彰化縣彰化市東興里公園路1段258巷8號
1286.0,東興里,彰化縣彰化市東興里南郭路1段147巷3號,民宅,地下室,1.0,16.0,JMA01280,24.074771691617，120.54893148920526,,彰化縣彰化市東興里南郭路1段147巷3號
1287.0,東興里,彰化縣彰化市東興里公園路1段22巷5號,民宅,地下室,1.0,72.0,JMA01281,24.076977372346057，120.54511681853728,,彰化縣彰化市東興里公園路1段22巷5號
1288.0,東興里,彰化縣彰化市東興里南郭路1段145巷5-6號,透天民宅,地下室,1.0,109.0,JMA01282,24.07488466936093，120.54806607016258,,彰化縣彰化市東興里南郭路1段145巷5-6號
1289.0,東興里,彰化縣彰化市東興里公園路1段22巷2號,民宅,地下室,1.0,113.0,JMA01283,24.07699207606377，120.54509432434581,,彰化縣彰化市東興里公園路1段22巷2號
1290.0,東興里,彰化縣彰化市東興里東民街26號,彰化少林中醫診所,地下室,1.0,552.0,JMA01286,24.0756528305129，120.54710553469074,,彰化縣彰化市東興里東民街26號
1291.0,東興里,彰化縣彰化市東興里中山路2段416號,彰化縣政府,地下室,1.0,6000.0,JMA01357,24.07555794402829，120.54535216961948,,彰化縣彰化市東興里中山路2段416號
1292.0,東興里,彰化縣彰化市東興里公園路1段22巷2號,民宅,地下室,1.0,133.0,JMA01363,24.07699207606377，120.54509432434581,,彰化縣彰化市東興里公園路1段22巷2號
1293.0,東興里,彰化縣彰化市東興里公園路1段210號,公寓,地下室,1.0,159.0,JMA01368,24.075488668161054，120.54960466036955,,彰化縣彰化市東興里公園路1段210號
1294.0,東興里,彰化縣彰化市東興里南郭路1段109號,健群中醫診所,地下室,1.0,32.0,JMA01378,24.075256644235534，120.54809311749783,,彰化縣彰化市東興里南郭路1段109號
1295.0,東興里,彰化縣彰化市東興里南郭路1段187號,透天民宅,地下室,1.0,175.0,JMA01382,24.073364158469825，120.55019848681215,,彰化縣彰化市東興里南郭路1段187號
1296.0,東興里,彰化縣彰化市東興里公園路1段312號,透天民宅,地下室,1.0,55.0,JMA01383,24.07512727774369，120.55213176776945,,彰化縣彰化市東興里公園路1段312號
1297.0,東興里,彰化縣彰化市東興里中山路2段418號,臺電大樓,地下室,1.0,1180.0,JMA01411,24.076411070858697，120.54482279290522,,彰化縣彰化市東興里中山路2段418號
1298.0,東興里,彰化縣彰化市東興里旭光路52號,透天民宅,地下室,1.0,48.0,JMA01418,24.075489781540046，120.54693489105527,,彰化縣彰化市東興里旭光路52號
1299.0,東興里,彰化縣彰化市東興里南郭路1段103號,公寓,地下室,1.0,987.0,JMA01483,24.075245899746395，120.54740529105537,,彰化縣彰化市東興里南郭路1段103號
1300.0,東興里,彰化縣彰化市東興里公園路1段132號,東興診所,地下室,1.0,196.0,JMA01489,24.076062425624045，120.5482416886622,,彰化縣彰化市東興里公園路1段132號
1301.0,東興里,彰化縣彰化市東興里旭光路19號,龍貴族公寓,地下室,1.0,1961.0,JMA01559,24.07608423546326，120.54801829290525,,彰化縣彰化市東興里旭光路19號
1302.0,東興里,彰化縣彰化市東興里公園路1段204號,公寓,地下室,1.0,129.0,JMA1367,24.07534643525319，120.55003463284068,,彰化縣彰化市東興里公園路1段204號
1303.0,建寶里,彰化縣彰化市建寶里介壽北路108巷7弄11-19號,公寓,地下室,1.0,713.0,JMA01399,24.06850364100548，120.55021116406931,,彰化縣彰化市建寶里介壽北路108巷7弄11-19號
1304.0,建寶里,彰化縣彰化市建寶里介壽北路108巷1弄14-19號,公寓,地下室,1.0,1101.0,JMA01522,24.06914840063905，120.548306712491,,彰化縣彰化市建寶里介壽北路108巷1弄14-19號
1305.0,建寶里,彰化縣彰化市建寶里介壽北路108巷1弄22號,公寓,地下室,1.0,767.0,JMA01527,24.068728277646738，120.54825723947678,,彰化縣彰化市建寶里介壽北路108巷1弄22號
1306.0,建寶里,彰化縣彰化市建寶里介壽北路1號,建國科大,地下室,1.0,4217.0,JMA01562,24.066363639030953，120.55093746167614,,彰化縣彰化市建寶里介壽北路1號
1307.0,桃源里,彰化縣彰化市桃源里龍涎北302號,公寓,地下室,1.0,1240.0,JMA01528,24.07536899065866，120.55826243893375,,彰化縣彰化市桃源里龍涎北302號
1308.0,華北里,彰化縣彰化市華北里南郭路1段60號,大樓,地下室,1.0,536.0,JMA01355,24.07488682679215，120.54579477571252,,彰化縣彰化市華北里南郭路1段60號
1309.0,華北里,彰化縣彰化市華北里中山路2段382巷20號,公寓,地下室,1.0,889.0,JMA01358,24.074196731848307，120.54567486961933,,彰化縣彰化市華北里中山路2段382巷20號
1310.0,華北里,彰化縣彰化市華北里南郭路1段176巷91號,公寓,地下室,1.0,667.0,JMA01362,24.073529293610417，120.547586408248,,彰化縣彰化市華北里南郭路1段176巷91號
1311.0,華北里,彰化縣彰化市華北里博愛街31巷9號,透天民宅,地下室,1.0,81.0,JMA01417,24.07449948766672，120.54654835427654,,彰化縣彰化市華北里博愛街31巷9號
1312.0,華北里,彰化縣彰化市華北里博愛街31巷7號,透天民宅,地下室,1.0,319.0,JMA01423,24.074422318480146，120.54630529475516,,彰化縣彰化市華北里博愛街31巷7號
1313.0,華北里,彰化縣彰化市華北里中山路2段382巷19號,公寓,地下室,1.0,1867.0,JMA01456,24.074636669853533，120.54539096406944,,彰化縣彰化市華北里中山路2段382巷19號
1314.0,華北里,彰化縣彰化市華北里南郭路1段172號,透天民宅,地下室,1.0,320.0,JMA01481,24.07468354021982，120.54841565427662,,彰化縣彰化市華北里南郭路1段172號
1315.0,華北里,彰化縣彰化市華北里博愛街31巷39號,透天民宅,地下室,1.0,63.0,JMA01497,24.074373396634194，120.54679256591949,,彰化縣彰化市華北里博愛街31巷39號
1316.0,華陽里,彰化縣彰化市華陽里南郭路1段222號,透天民宅,地下室,1.0,648.0,JMA01371,24.07356165412911，120.54894085764687,,彰化縣彰化市華陽里南郭路1段222號
1317.0,華陽里,彰化縣彰化市華陽里南郭路1段326號,彰化高商,地下室,1.0,5297.0,JMA01560,24.07331955959264，120.55362585242659,,彰化縣彰化市華陽里南郭路1段326號
1318.0,龍山里,彰化縣彰化市龍山里中山路2段920巷140弄4號,民宅,地下室,1.0,60.0,JMA01294,24.08190165455233，120.55509335427682,,彰化縣彰化市龍山里中山路2段920巷140弄4號
1319.0,龍山里,彰化縣彰化市龍山里中山路2段920巷140弄1-1號,公寓,地下室,1.0,60.0,JMA01295,24.081982339607837，120.55481785427672,,彰化縣彰化市龍山里中山路2段920巷140弄1-1號
1320.0,龍山里,彰化縣彰化市龍山里中山路2段882號,慈心素料商行,地下室,1.0,341.0,JMA01296,24.083488228406793，120.55094790824819,,彰化縣彰化市龍山里中山路2段882號
1321.0,龍山里,彰化縣彰化市龍山里中山路2段874巷33號,明德醫院,地下室,1.0,213.0,JMA01298,24.081774605103973，120.5529971505768,,彰化縣彰化市龍山里中山路2段874巷33號
1322.0,龍山里,彰化縣彰化市龍山里中山路2段892號,真耶穌教會,地下室,1.0,843.0,JMA01319,24.083484503012723，120.55121629475542,,彰化縣彰化市龍山里中山路2段892號
1323.0,龍山里,彰化縣彰化市龍山里中山路2段874巷40-1號,民宅,地下室,1.0,68.0,JMA01339,24.081161364708738，120.55471790454831,,彰化縣彰化市龍山里中山路2段874巷40-1號
1324.0,龍山里,彰化縣彰化市龍山里中山路2段920巷140弄25號,透天民宅,地下室,1.0,135.0,JMA01476,24.081717859587215，120.55497027146944,,彰化縣彰化市龍山里中山路2段920巷140弄25號
1325.0,龍山里,彰化縣彰化市龍山里中山路2段946號,翡冷翠大樓,地下室,1.0,135.0,JMA01498,24.08409365618071，120.55182549714851,,彰化縣彰化市龍山里中山路2段946號
1326.0,龍山里,彰化縣彰化市龍山里中山路2段874巷39號,教育家管理委員會,地下室,1.0,515.0,JMA01508,24.080646377332766，120.55522431989108,,彰化縣彰化市龍山里中山路2段874巷39號
1327.0,龍山里,彰化縣彰化市龍山里中山路2段874巷30號,翠林園公寓大廈,地下室,1.0,128.0,JMA01544,24.082073219651377，120.55267596406973,,彰化縣彰化市龍山里中山路2段874巷30號
1328.0,福田里,彰化縣彰化市福田里福田一路31號,億量企業,地下室,1.0,60.0,JMA00085,24.06011630197596，120.62038404263328,,彰化縣彰化市福田里福田一路31號
1329.0,牛埔里,彰化縣彰化市牛埔里一德南路33-14號,銅雲有限公司,地下室,1.0,193.0,JMA00099,24.07854398086756，120.60195127331946,,彰化縣彰化市牛埔里一德南路33-14號
1330.0,牛埔里,彰化縣彰化市牛埔里一德南路33-2號,鼎盛精密塑膠公司,地下室,1.0,81.0,JMA00104,24.07879036631339，120.60184615242662,,彰化縣彰化市牛埔里一德南路33-2號
1331.0,牛埔里,彰化縣彰化市牛埔里一心南街208號,聯興國小(勤學樓),地下室,1.0,223.0,JMA00107,24.07690677904973，120.59941614818354,,彰化縣彰化市牛埔里一心南街208號
1332.0,牛埔里,彰化縣彰化市牛埔里一心南街208號,聯興國小(敦品樓),地下室,1.0,37.0,JMA00112,24.07690677904973，120.59941614818354,,彰化縣彰化市牛埔里一心南街208號
1333.0,臺鳳里,彰化縣彰化市臺鳳里互助二街41巷1號,無名倉庫,地下室,1.0,509.0,JMA00103,24.073273311202144，120.59887439714822,,彰化縣彰化市臺鳳里互助二街41巷1號
1334.0,田中里,彰化縣彰化市田中里田中路125號,三民國小(教學大樓),地下室,1.0,100.0,JMA00086,24.085860721148837，120.60510539660535,,彰化縣彰化市田中里田中路125號
1335.0,石牌里,彰化縣彰化市石牌里石牌路1段112號,利奇機械,地下室,1.0,200.0,JMA00084,24.057792797088695，120.61614989660471,,彰化縣彰化市石牌里石牌路1段112號
1336.0,中口村,彰化縣花壇鄉中口村溪南街441號,合同工業(股)公司,地下室,1.0,26.0,JMA00032,24.040187129428723，120.53736669105452,,彰化縣花壇鄉中口村溪南街441號
1337.0,中口村,彰化縣花壇鄉中口村中山路2段498號,昌一汽車,地下室,1.0,111.0,JMA00073,24.03987876154922，120.53569660639734,,彰化縣花壇鄉中口村中山路2段498號
1338.0,中口村,彰化縣花壇鄉中口村中山路2段496號,昌一汽車2廠,地下室,1.0,319.0,JMA00083,24.039240448590604，120.53691412119704,,彰化縣花壇鄉中口村中山路2段496號
1339.0,北口村,彰化縣花壇鄉北口村中山路2段793號,全興工業,地下室,1.0,187.0,JMA00026,24.05061534318855，120.53255152598354,,彰化縣花壇鄉北口村中山路2段793號
1340.0,北口村,彰化縣花壇鄉北口村中山路2段728號,華南製罐,地下室,1.0,52.0,JMA00028,24.046633466185984，120.53441661934718,,彰化縣花壇鄉北口村中山路2段728號
1342.0,北口村,彰化縣花壇鄉北口村中山路2段728號,華南製罐,地下室,1.0,58.0,JMA00035,24.046633466185984，120.53441661934718,,彰化縣花壇鄉北口村中山路2段728號
1343.0,北口村,彰化縣花壇鄉北口村中山路2段725號,民宅,地下室,1.0,197.0,JMA00040,24.046430532580217，120.5333606156472,,彰化縣花壇鄉北口村中山路2段725號
1345.0,北口村,彰化縣花壇鄉北口村中山路2段768號,新頻道有限公司,地下室,1.0,201.0,JMA00048,24.04829575319683，120.53365786591887,,彰化縣花壇鄉北口村中山路2段768號
1346.0,北口村,彰化縣花壇鄉北口村中山路2段636號,民宅(出租大樓),地下室,1.0,292.0,JMA00080,24.044644458935032，120.53517879606127,,彰化縣花壇鄉北口村中山路2段636號
1347.0,白沙村,彰化縣花壇鄉白沙村彰員路3段8號,文德宮,地下室,1.0,82.0,JMA00082,24.043314136045574，120.54693105481903,,彰化縣花壇鄉白沙村彰員路3段8號
1348.0,花壇村,彰化縣花壇鄉花壇村平和街129巷10號,民宅,地下室,1.0,12.0,JMA00022,24.024322469704977，120.53941799714718,,彰化縣花壇鄉花壇村平和街129巷10號
1349.0,花壇村,彰化縣花壇鄉花壇村花秀路巷58號,勝榮鞋業,地下室,1.0,133.0,JMA00023,24.027704667070925，120.53679761064015,,彰化縣花壇鄉花壇村花秀路巷58號
1350.0,花壇村,彰化縣花壇鄉花壇村花壇街273號,花壇鄉農會,地下室,1.0,939.0,JMA00025,24.027077673472633，120.53862269845412,,彰化縣花壇鄉花壇村花壇街273號
1351.0,花壇村,彰化縣花壇鄉花壇村花壇街185號,元莊診所,地下室,1.0,185.0,JMA00055,24.024479670528144，120.53859578126125,,彰化縣花壇鄉花壇村花壇街185號
1352.0,花壇村,彰化縣花壇鄉花壇村中山路1段440-1號,私人民宅,地下室,1.0,65.0,JMA00064,24.02549417843776，120.5410999653753,,彰化縣花壇鄉花壇村中山路1段440-1號
1353.0,花壇村,彰化縣花壇鄉花壇村中山路1段440-3號,私人民宅,地下室,1.0,56.0,JMA00061,24.02569136897133，120.5408079137968,,彰化縣花壇鄉花壇村中山路1段440-3號
1354.0,花壇村,彰化縣花壇鄉花壇村中山路1段440-5號,私人民宅,地下室,1.0,58.0,JMA0067,24.02575716819002，120.54086591379684,,彰化縣花壇鄉花壇村中山路1段440-5號
1356.0,花壇村,彰化縣花壇鄉花壇村中山路1段440-4號,私人民宅,地下室,1.0,58.0,JMA00066,24.025719368922168，120.54091201564691,,彰化縣花壇鄉花壇村中山路1段440-4號
1357.0,花壇村,彰化縣花壇鄉花壇村中正路356號,星光網咖,地下室,1.0,684.0,JMA02219,24.025607265203202，120.53885883653939,,彰化縣花壇鄉花壇村中正路356號
1358.0,長沙村,彰化縣花壇鄉長沙村彰員路2段345號,新康運動用品股份有限公司,地下室,1.0,92.0,JMA00050,24.025819167406624，120.55106049899723,,彰化縣花壇鄉長沙村彰員路2段345號
1359.0,長沙村,彰化縣花壇鄉長沙村彰員路鳥松巷7號,成川鋼鐵,地下室,1.0,152.0,JMA00054,24.026806270756392，120.55316193044648,,彰化縣花壇鄉長沙村彰員路鳥松巷7號
1360.0,長沙村,彰化縣花壇鄉長沙村彰員路2段502號,金亞洲公司(員工宿舍),地下室,1.0,113.0,JMA00059,24.02768408106165，120.55063496722525,,彰化縣花壇鄉長沙村彰員路2段502號
1361.0,長沙村,彰化縣花壇鄉長沙村彰員路鳥松巷11號,正昇印鐵公司,地下室,1.0,76.0,JMA00060,24.026898573663857，120.5526107217399,,彰化縣花壇鄉長沙村彰員路鳥松巷11號
1362.0,長沙村,彰化縣花壇鄉長沙村中正東街10巷57號,億豐塑膠廠,地下室,1.0,86.0,JMA00068,24.027696171171954，120.5511356481824,,彰化縣花壇鄉長沙村中正東街10巷57號
1363.0,長沙村,彰化縣花壇鄉長沙村中正路72號,花壇圖書館,地下室,1.0,613.0,JMA00075,24.02791376424281，120.54647889051111,,彰化縣花壇鄉長沙村中正路72號
1364.0,長沙村,彰化縣花壇鄉長沙村彰員路2段476號,亮慶實業有限公司,地下室,1.0,30.0,JMA00076,24.027367566031195，120.55078565188235,,彰化縣花壇鄉長沙村彰員路2段476號
1365.0,長沙村,彰化縣花壇鄉長沙村彰員路2段446號,連勤有限公司,地下室,1.0,191.0,JMA00077,24.026563562365453，120.55104504078258,,彰化縣花壇鄉長沙村彰員路2段446號
1366.0,長沙村,彰化縣花壇鄉長沙村中正東街20巷57號,花旗金屬公司,地下室,1.0,82.0,JMA00081,24.02710627499536，120.5518112733183,,彰化縣花壇鄉長沙村中正東街20巷57號
1367.0,長沙村,彰化縣花壇鄉長沙村中正路11號,花壇衛生所,地下室,1.0,735.0,JMA02221,24.028223478294564，120.54947924633252,,彰化縣花壇鄉長沙村中正路11號
1368.0,南口村,彰化縣花壇鄉南口村中山路2段460號,裕益汽車,地下室,1.0,191.0,JMA00034,24.038141345518575，120.53654976961859,,彰化縣花壇鄉南口村中山路2段460號
1369.0,南口村,彰化縣花壇鄉南口村中山路2段457號,花壇監理站,地下室,1.0,2103.0,JMA00057,24.03676355255927，120.53583452174026,,彰化縣花壇鄉南口村中山路2段457號
1370.0,南口村,彰化縣花壇鄉南口村中山路2段316號,私人民宅,地下室,1.0,236.0,JMA00063,24.032662956741547，120.53897245558242,,彰化縣花壇鄉南口村中山路2段316號
1371.0,中庄村,彰化縣花壇鄉中庄村中山路1段38號,正新橡膠工業股份有限公司(中庄場),地下室,1.0,1267.0,JMA00042,24.00698160484058，120.5556120561251,,彰化縣花壇鄉中庄村中山路1段38號
